file	line	content	inside_fence	token	suggested_class	suggested_action	confidence
/home/caramel/code/tick-trader-percore-workspace/DESIGN_SPECS/refactor-patterns/shared-helper-extract-for-train-serve-mirror-close.md	61	// Per-core slow-path-cycle body shared between EngineSharded_Run +	True	Per-core	code-fence-cite	LEAVE	HIGH
/home/caramel/code/tick-trader-percore-workspace/DESIGN_SPECS/refactor-patterns/shared-helper-extract-for-train-serve-mirror-close.md	64	// per-core regime collection + ...	True	per-core	code-fence-cite	LEAVE	HIGH
/home/caramel/code/tick-trader-percore-workspace/DESIGN_SPECS/refactor-patterns/slow-path-cfg-resolution-cache-pattern.md	20	- Parent: `per-bit-per-core-override-pattern.md` (per-node override resolution semantics)	False	per-core	file-path-reference	LEAVE	HIGH
/home/caramel/code/tick-trader-percore-workspace/DESIGN_SPECS/refactor-patterns/slow-path-cfg-resolution-cache-pattern.md	214	/* ... 8+ × per-core fields ... */	True	per-core	code-fence-cite	LEAVE	HIGH
/home/caramel/code/tick-trader-percore-workspace/DESIGN_SPECS/refactor-patterns/slow-path-cfg-resolution-cache-pattern.md	225	// All per-core override values for this core in ONE cache line	True	per-core	code-fence-cite	LEAVE	HIGH
/home/caramel/code/tick-trader-percore-workspace/DOCS/ARCHITECTURE.md	27	│                fan_out to N per-core SPSC rings → GUI publish       │	True	per-core	code-fence-cite	LEAVE	HIGH
/home/caramel/code/tick-trader-percore-workspace/DOCS/ARCHITECTURE.md	35	│                PER-CORE CONSUMERS (N = 2..16; default 4)            │	True	PER-CORE	code-fence-cite	LEAVE	HIGH
/home/caramel/code/tick-trader-percore-workspace/DOCS/ARCHITECTURE.md	49	Sharded is production. Legacy single_core LIVE is deprecated (warned at boot).	False	single_core	historical-tense	LEAVE	MED
/home/caramel/code/tick-trader-percore-workspace/DOCS/ARCHITECTURE.md	85	[Per-core slow] ← post-fill events	True	Per-core	code-fence-cite	LEAVE	HIGH
/home/caramel/code/tick-trader-percore-workspace/DOCS/CFG_SCOPE_MIGRATION_GUIDE.md	4	**Ship:** `v5.15.5.F.4c.3` (architectural cfg split — global vs per-core registry)	False	per-core	ship-tag-citation	LEAVE	HIGH
/home/caramel/code/tick-trader-percore-workspace/DOCS/CFG_SCOPE_MIGRATION_GUIDE.md	25	- "Did I miss exposing this knob?" failure mode (Class 24) dies structurally — every per-core knob is in the per-core registry by discipline	False	per-core	historical-tense	LEAVE	MED
/home/caramel/code/tick-trader-percore-workspace/DOCS/CFG_SCOPE_MIGRATION_GUIDE.md	25	- "Did I miss exposing this knob?" failure mode (Class 24) dies structurally — every per-core knob is in the per-core registry by discipline	False	per-core	historical-tense	LEAVE	MED
/home/caramel/code/tick-trader-percore-workspace/DOCS/CFG_SCOPE_MIGRATION_GUIDE.md	66	# Per-core sections	True	Per-core	code-fence-cite	LEAVE	HIGH
/home/caramel/code/tick-trader-percore-workspace/DOCS/CFG_SCOPE_MIGRATION_GUIDE.md	101	./bin/engine_gui  # check Settings panel; each per-core tab shows its full cfg	True	per-core	code-fence-cite	LEAVE	HIGH
/home/caramel/code/tick-trader-percore-workspace/DOCS/CFG_SCOPE_MIGRATION_GUIDE.md	107	It moved to 'per-core' scope at v5.15.5.F.4c.3.	True	per-core	code-fence-cite	LEAVE	HIGH
/home/caramel/code/tick-trader-percore-workspace/DOCS/CFG_SCOPE_MIGRATION_GUIDE.md	115	./bin/engine_gui  # verify no errors; per-core panel shows each core's actual cfg	True	per-core	code-fence-cite	LEAVE	HIGH
/home/caramel/code/tick-trader-percore-workspace/DOCS/CFG_SCOPE_MIGRATION_GUIDE.md	126	- `engine_mode` (sharded / single_core)	False	single_core	narrative-current-state	RENAME	MED
/home/caramel/code/tick-trader-percore-workspace/DOCS/CFG_SCOPE_MIGRATION_GUIDE.md	263	- `plans/v5.15-live-readiness/subplans/2026-05-15-v5.15.5.F.4c.3-global-vs-per-core-registry-split.md`	False	per-core	file-path-reference	LEAVE	HIGH
/home/caramel/code/tick-trader-percore-workspace/DOCS/CLAUDE_INTEGRATION.md	28	## New per-core override field (v4.7.24+)	False	per-core	ship-tag-citation	LEAVE	HIGH
/home/caramel/code/tick-trader-percore-workspace/DOCS/CLAUDE_INVARIANTS.md	184	## Per-Core Data-Plane Single-Writer (v5.1.0+)	False	Per-Core	ship-tag-citation	LEAVE	HIGH
/home/caramel/code/tick-trader-percore-workspace/DOCS/CLAUDE_INVARIANTS.md	225	## Partial Exits — Two-Position-per-Core	False	per-Core	narrative-current-state	RENAME	MED
/home/caramel/code/tick-trader-percore-workspace/DOCS/DESIGN_PHILOSOPHY.md	179	First canonical case: Class 27 (scalar cfg-mirror on subsystem state). Initial impulse was `FOREACH_SUBSYSTEM_CFG_CACHE` registry to mechanicalize per-core cache addition. Sharpening pushback: most in	False	per-core	historical-tense	LEAVE	MED
/home/caramel/code/tick-trader-percore-workspace/DOCS/DESIGN_PHILOSOPHY.md	964	**Terminology-evolution note (codified `.D.1` 2026-05-28):** terminology evolved at `v5.15.5.F.4d.1.E.1` — `per-core`→`per-node`, `Core`→`Node`, drainer absorbed into per-node slow-path. **Pre-`.E.1` 	False	per-core	ship-tag-citation	LEAVE	HIGH
/home/caramel/code/tick-trader-percore-workspace/DOCS/DESIGN_PHILOSOPHY.md	964	**Terminology-evolution note (codified `.D.1` 2026-05-28):** terminology evolved at `v5.15.5.F.4d.1.E.1` — `per-core`→`per-node`, `Core`→`Node`, drainer absorbed into per-node slow-path. **Pre-`.E.1` 	False	per-core	historical-tense	LEAVE	MED
/home/caramel/code/tick-trader-percore-workspace/DOCS/DESIGN_PHILOSOPHY.md	964	**Terminology-evolution note (codified `.D.1` 2026-05-28):** terminology evolved at `v5.15.5.F.4d.1.E.1` — `per-core`→`per-node`, `Core`→`Node`, drainer absorbed into per-node slow-path. **Pre-`.E.1` 	False	per-core	historical-tense	LEAVE	MED
/home/caramel/code/tick-trader-percore-workspace/DOCS/EASY_ADDITIONS_INVARIANTS.md	58	| Per-core overrides | 1 | 1 | done v5.0.x | already X-macroized as `PER_CORE_OVERRIDE_FIELDS` |	False	Per-core	ship-tag-citation	LEAVE	HIGH
/home/caramel/code/tick-trader-percore-workspace/DOCS/STRATEGY_INTERFACE.md	5	with documented justification). Architectures (legacy single_core,	False	single_core	narrative-current-state	RENAME	MED
/home/caramel/code/tick-trader-percore-workspace/DOCS/STRATEGY_INTERFACE.md	233	| Stage | Legacy single_core (PortfolioController) | Sharded centralized | Sharded per_core_slow (default) | Backtest (ShardedBacktestDriver) |	False	single_core	narrative-current-state	RENAME	MED
/home/caramel/code/tick-trader-percore-workspace/DOCS/STRATEGY_INTERFACE.md	302	# Engine-wide events only (no per-core noise)	True	per-core	code-fence-cite	LEAVE	HIGH
/home/caramel/code/tick-trader-percore-workspace/DOCS/STRATEGY_REFACTOR_IDEAS.md	105	for per-core overrides — shipped in v5.0.x).	False	per-core	ship-tag-citation	LEAVE	HIGH
CLAUDE.local.md	86	- **Framework-driven CLI binary pattern Stage 4 cohort migration deferred to v5.16+ FOREACH_CLI_MODE** (2026-05-27 PM) — `DESIGN_SPECS/refactor-patterns/framework-driven-cli-binary-pattern.md` Stage 2	False	per-core	historical-tense	LEAVE	MED
CLAUDE.local.md	86	- **Framework-driven CLI binary pattern Stage 4 cohort migration deferred to v5.16+ FOREACH_CLI_MODE** (2026-05-27 PM) — `DESIGN_SPECS/refactor-patterns/framework-driven-cli-binary-pattern.md` Stage 2	False	per-core	ship-tag-citation	LEAVE	HIGH
CLAUDE.local.md	132	- **Terminology-evolution bridge, not history rewrite** (2026-05-28) — `feedback_terminology_evolution_bridge_not_history_rewrite.md`; `DESIGN_PHILOSOPHY.md` § 15 Glossary (canonical bridge). Trigger:	False	per-core	claude-md-section-crossref	SISTER-COHORT-XREF	MED
CLAUDE.md	114	PRODUCER (1)              DRAINER (1)         PER-CORE CONSUMERS (N=2..16)	True	PER-CORE	code-fence-cite	LEAVE	HIGH
CLAUDE.md	170	single_core LIVE is deprecated (warned at boot). Legacy backtest is	False	single_core	historical-tense	LEAVE	MED
CLAUDE.md	198	SLOW PATH (per-core thread, every poll_interval ticks; ≤100μs p99):	True	per-core	code-fence-cite	LEAVE	HIGH
CLAUDE.md	213	- Per-core slow_state owns rolling/regime/flow data (v5.1.2+)	False	Per-core	ship-tag-citation	LEAVE	HIGH
DOCS/ARCHITECTURE.md	27	│                fan_out to N per-core SPSC rings → GUI publish       │	True	per-core	code-fence-cite	LEAVE	HIGH
DOCS/ARCHITECTURE.md	35	│                PER-CORE CONSUMERS (N = 2..16; default 4)            │	True	PER-CORE	code-fence-cite	LEAVE	HIGH
DOCS/ARCHITECTURE.md	49	Sharded is production. Legacy single_core LIVE is deprecated (warned at boot).	False	single_core	historical-tense	LEAVE	MED
DOCS/ARCHITECTURE.md	85	[Per-core slow] ← post-fill events	True	Per-core	code-fence-cite	LEAVE	HIGH
DOCS/CLAUDE_INTEGRATION.md	28	## New per-core override field (v4.7.24+)	False	per-core	ship-tag-citation	LEAVE	HIGH
DOCS/CLAUDE_INVARIANTS.md	184	## Per-Core Data-Plane Single-Writer (v5.1.0+)	False	Per-Core	ship-tag-citation	LEAVE	HIGH
DOCS/CLAUDE_INVARIANTS.md	225	## Partial Exits — Two-Position-per-Core	False	per-Core	narrative-current-state	RENAME	MED
DOCS/EASY_ADDITIONS_INVARIANTS.md	58	| Per-core overrides | 1 | 1 | done v5.0.x | already X-macroized as `PER_CORE_OVERRIDE_FIELDS` |	False	Per-core	ship-tag-citation	LEAVE	HIGH
DOCS/REPO_CLEANUP_GUIDE.md	45	### `legacy/single_core/` (at `.E.1`)	False	single_core	file-path-reference	LEAVE	HIGH
DOCS/STRATEGY_INTERFACE.md	5	with documented justification). Architectures (legacy single_core,	False	single_core	narrative-current-state	RENAME	MED
DOCS/STRATEGY_INTERFACE.md	233	| Stage | Legacy single_core (PortfolioController) | Sharded centralized | Sharded per_core_slow (default) | Backtest (ShardedBacktestDriver) |	False	single_core	narrative-current-state	RENAME	MED
DOCS/STRATEGY_INTERFACE.md	302	# Engine-wide events only (no per-core noise)	True	per-core	code-fence-cite	LEAVE	HIGH
DOCS/v5.11-hft-suggestions.md	11	**Context:** The v5.11 Deferred Items (#5 Feature mask cfg per-core) proposes a `uint64_t` bitmap to enable/disable features per core, suggesting an `if (mask & 1)` check before calling each feature c	False	per-core	ship-tag-citation	LEAVE	HIGH
