file	line	content	inside_fence	token	suggested_class	suggested_action	confidence
/home/caramel/code/tick-trader-percore-workspace/DESIGN_SPECS/plan-templates/future-oriented-plan-template.md	116	- **NEW cfg flags:** parser parses + GUI renders + tooltip present + per-core override emission (if applicable) + fallback verified	True	per-core	code-fence-cite	LEAVE	HIGH
/home/caramel/code/tick-trader-percore-workspace/DESIGN_SPECS/plan-templates/sprint-master-plan-template.md	62	- "Migrate engine off legacy single_core LIVE; harden replay determinism" (live-readiness umbrella)	True	single_core	code-fence-cite	LEAVE	HIGH
/home/caramel/code/tick-trader-percore-workspace/DESIGN_SPECS/refactor-patterns/cfg-flag-eligibility-criteria.md	223	If a flag has per-node override (`core_0_kill_switch_enabled`), it still passes criterion 2 (engine-wide-with-per-node-override is still engine-config-driven, not per-tick runtime state). Per-bit per-	False	per-core	file-path-reference	LEAVE	HIGH
/home/caramel/code/tick-trader-percore-workspace/DESIGN_SPECS/refactor-patterns/cfg-flag-eligibility-criteria.md	353	- `per-bit-per-core-override-pattern.md` — per-node override for migrated flags	False	per-core	file-path-reference	LEAVE	HIGH
/home/caramel/code/tick-trader-percore-workspace/DESIGN_SPECS/refactor-patterns/cfg-scope-discipline.md	97	PerCoreOverrides<F> core_overrides[16];  // per-core override values	True	per-core	code-fence-cite	LEAVE	HIGH
/home/caramel/code/tick-trader-percore-workspace/DESIGN_SPECS/refactor-patterns/cfg-scope-discipline.md	182	// CORRECT — single per-core slice param; globals (if any) as explicit scalars	True	per-core	code-fence-cite	LEAVE	HIGH
/home/caramel/code/tick-trader-percore-workspace/DESIGN_SPECS/refactor-patterns/cfg-scope-discipline.md	186	const PerCoreCfg<F>* core_cfg,        // per-core slice — body reads core_cfg->X	True	per-core	code-fence-cite	LEAVE	HIGH
/home/caramel/code/tick-trader-percore-workspace/DESIGN_SPECS/refactor-patterns/cfg-scope-discipline.md	202	const ControllerConfig<F>* config,   // <-- WRONG: per-core fn taking full cfg	True	per-core	code-fence-cite	LEAVE	HIGH
/home/caramel/code/tick-trader-percore-workspace/DESIGN_SPECS/refactor-patterns/cfg-scope-discipline.md	218	# A1: Consumer fn taking ControllerConfig<F>* (forbidden for per-core consumers)	True	per-core	code-fence-cite	LEAVE	HIGH
/home/caramel/code/tick-trader-percore-workspace/DESIGN_SPECS/refactor-patterns/cfg-scope-discipline.md	222	# A2: Per-core field read through `config->` instead of `core_cfg->` (in any fn taking PerCoreCfg<F>*)	True	Per-core	code-fence-cite	LEAVE	HIGH
/home/caramel/code/tick-trader-percore-workspace/DESIGN_SPECS/refactor-patterns/cfg-scope-discipline.md	227	# A3 (NEW at WIP2d-0): Parallel array shadowing per-core registry row.	True	per-core	code-fence-cite	LEAVE	HIGH
/home/caramel/code/tick-trader-percore-workspace/DESIGN_SPECS/refactor-patterns/cfg-scope-discipline.md	233	# A4 (NEW at WIP2d-0): Anti-pattern 1 consumer (global default + per-core override).	True	per-core	code-fence-cite	LEAVE	HIGH
/home/caramel/code/tick-trader-percore-workspace/DESIGN_SPECS/refactor-patterns/cfg-scope-discipline.md	253	- `ControllerConfig_ResolveForCore` itself — the resolver that produces per-core views; takes `const ControllerConfig<F>&` by design. (**STILL LIVE** at `ControllerConfig.hpp:1383` + ~8 callers — the 	False	per-core	historical-tense	LEAVE	MED
/home/caramel/code/tick-trader-percore-workspace/DESIGN_SPECS/refactor-patterns/cfg-scope-discipline.md	294	- **Pre-`.F.4c.3`**: trading field could live anywhere (global with override; or just global; or partially per-core). Discipline-less. Result: 17 ML fields shipped invisible to operator (`.F.4c.1` pap	False	per-core	historical-tense	LEAVE	MED
/home/caramel/code/tick-trader-percore-workspace/DESIGN_SPECS/refactor-patterns/cfg-scope-discipline.md	364	**Stage 3 ACTIVE v1.0 — promoted 2026-05-15 at v5.15.5.F.4c.3 r-8 ship close.** 4 canonical sig shapes: (1) single per-core slice for single-core consumer (original), (2) consumer over per-node array 	False	per-core	ship-tag-citation	LEAVE	HIGH
/home/caramel/code/tick-trader-percore-workspace/DESIGN_SPECS/refactor-patterns/cfg-section-parser-state-machine.md	106	emit_error_with_migration_hint(key, "per-core", expected_scope_for_key(key));	True	per-core	code-fence-cite	LEAVE	HIGH
/home/caramel/code/tick-trader-percore-workspace/DESIGN_SPECS/refactor-patterns/cfg-section-parser-state-machine.md	132	if (strcmp(key, g_per_core_cfg_field_descriptors[i].cfg_field_name) == 0) return "per-core";	True	per-core	code-fence-cite	LEAVE	HIGH
/home/caramel/code/tick-trader-percore-workspace/DESIGN_SPECS/refactor-patterns/decision-time-data-binding-pattern.md	217	FPN<F> slippage_pct;   // pre-resolved per-core	True	per-core	code-fence-cite	LEAVE	HIGH
/home/caramel/code/tick-trader-percore-workspace/DESIGN_SPECS/refactor-patterns/decision-time-data-binding-pattern.md	219	// - effective_kill_switch_threshold (per-core risk envelope at submit time)	True	per-core	code-fence-cite	LEAVE	HIGH
/home/caramel/code/tick-trader-percore-workspace/DESIGN_SPECS/refactor-patterns/decision-time-data-binding-pattern.md	220	// - effective_min_holding_ticks (per-core time-exit floor)	True	per-core	code-fence-cite	LEAVE	HIGH
/home/caramel/code/tick-trader-percore-workspace/DESIGN_SPECS/refactor-patterns/multi-bit-state-encoding-pattern.md	540	Is the field stored within a single record (per-core, per-slot, etc.)?	True	per-core	code-fence-cite	LEAVE	HIGH
/home/caramel/code/tick-trader-percore-workspace/DESIGN_SPECS/refactor-patterns/rename-cascade-enumeration-tooling.md	113	CPU-hardware `core` (`cpu_id`/SMT/"physical core"/"single-thread-per-core").	False	per-core	narrative-current-state	RENAME	MED
/home/caramel/code/tick-trader-percore-workspace/DESIGN_SPECS/refactor-patterns/rename-ship-methodology.md	61	- **Verify the EXECUTOR's matching semantics against the Phase-1 substring matrix BEFORE `--write`** (A.5 incident, 2026-06-09): if any RENAME_MAP value CONTAINS its key (`FPN` ⊂ `FPN_Binary`), the ex	False	per-core	historical-tense	LEAVE	MED
/home/caramel/code/tick-trader-percore-workspace/DESIGN_SPECS/refactor-patterns/shared-helper-extract-for-train-serve-mirror-close.md	44	// Per-core boot work shared between EngineSharded_Run + BacktestSharded_Run.	True	Per-core	code-fence-cite	LEAVE	HIGH
/home/caramel/code/tick-trader-percore-workspace/DESIGN_SPECS/refactor-patterns/shared-helper-extract-for-train-serve-mirror-close.md	46	//          Strategy_InitPerCore + BNB fee discount per-core + bandit prior + ...	True	per-core	code-fence-cite	LEAVE	HIGH
/home/caramel/code/tick-trader-percore-workspace/DESIGN_SPECS/refactor-patterns/shared-helper-extract-for-train-serve-mirror-close.md	61	// Per-core slow-path-cycle body shared between EngineSharded_Run +	True	Per-core	code-fence-cite	LEAVE	HIGH
/home/caramel/code/tick-trader-percore-workspace/DESIGN_SPECS/refactor-patterns/shared-helper-extract-for-train-serve-mirror-close.md	64	// per-core regime collection + ...	True	per-core	code-fence-cite	LEAVE	HIGH
/home/caramel/code/tick-trader-percore-workspace/DESIGN_SPECS/refactor-patterns/slow-path-cfg-resolution-cache-pattern.md	20	- Parent: `per-bit-per-core-override-pattern.md` (per-node override resolution semantics)	False	per-core	file-path-reference	LEAVE	HIGH
/home/caramel/code/tick-trader-percore-workspace/DESIGN_SPECS/refactor-patterns/slow-path-cfg-resolution-cache-pattern.md	214	/* ... 8+ × per-core fields ... */	True	per-core	code-fence-cite	LEAVE	HIGH
/home/caramel/code/tick-trader-percore-workspace/DESIGN_SPECS/refactor-patterns/slow-path-cfg-resolution-cache-pattern.md	225	// All per-core override values for this core in ONE cache line	True	per-core	code-fence-cite	LEAVE	HIGH
/home/caramel/code/tick-trader-percore-workspace/DOCS/ARCHITECTURE.md	27	│                fan_out to N per-core SPSC rings → GUI publish       │	True	per-core	code-fence-cite	LEAVE	HIGH
/home/caramel/code/tick-trader-percore-workspace/DOCS/ARCHITECTURE.md	35	│                PER-CORE CONSUMERS (N = 2..16; default 4)            │	True	PER-CORE	code-fence-cite	LEAVE	HIGH
/home/caramel/code/tick-trader-percore-workspace/DOCS/ARCHITECTURE.md	49	Sharded is production. Legacy single_core LIVE is deprecated (warned at boot).	False	single_core	historical-tense	LEAVE	MED
/home/caramel/code/tick-trader-percore-workspace/DOCS/ARCHITECTURE.md	85	[Per-core slow] ← post-fill events	True	Per-core	code-fence-cite	LEAVE	HIGH
/home/caramel/code/tick-trader-percore-workspace/DOCS/CFG_SCOPE_MIGRATION_GUIDE.md	4	**Ship:** `v5.15.5.F.4c.3` (architectural cfg split — global vs per-core registry)	False	per-core	ship-tag-citation	LEAVE	HIGH
/home/caramel/code/tick-trader-percore-workspace/DOCS/CFG_SCOPE_MIGRATION_GUIDE.md	25	- "Did I miss exposing this knob?" failure mode (Class 24) dies structurally — every per-core knob is in the per-core registry by discipline	False	per-core	historical-tense	LEAVE	MED
/home/caramel/code/tick-trader-percore-workspace/DOCS/CFG_SCOPE_MIGRATION_GUIDE.md	25	- "Did I miss exposing this knob?" failure mode (Class 24) dies structurally — every per-core knob is in the per-core registry by discipline	False	per-core	historical-tense	LEAVE	MED
/home/caramel/code/tick-trader-percore-workspace/DOCS/CFG_SCOPE_MIGRATION_GUIDE.md	66	# Per-core sections	True	Per-core	code-fence-cite	LEAVE	HIGH
/home/caramel/code/tick-trader-percore-workspace/DOCS/CFG_SCOPE_MIGRATION_GUIDE.md	101	./bin/engine_gui  # check Settings panel; each per-core tab shows its full cfg	True	per-core	code-fence-cite	LEAVE	HIGH
/home/caramel/code/tick-trader-percore-workspace/DOCS/CFG_SCOPE_MIGRATION_GUIDE.md	107	It moved to 'per-core' scope at v5.15.5.F.4c.3.	True	per-core	code-fence-cite	LEAVE	HIGH
/home/caramel/code/tick-trader-percore-workspace/DOCS/CFG_SCOPE_MIGRATION_GUIDE.md	115	./bin/engine_gui  # verify no errors; per-core panel shows each core's actual cfg	True	per-core	code-fence-cite	LEAVE	HIGH
/home/caramel/code/tick-trader-percore-workspace/DOCS/CFG_SCOPE_MIGRATION_GUIDE.md	126	- `engine_mode` (sharded / single_core)	False	single_core	narrative-current-state	RENAME	MED
/home/caramel/code/tick-trader-percore-workspace/DOCS/CFG_SCOPE_MIGRATION_GUIDE.md	263	- `plans/v5.15-live-readiness/subplans/2026-05-15-v5.15.5.F.4c.3-global-vs-per-core-registry-split.md`	False	per-core	file-path-reference	LEAVE	HIGH
/home/caramel/code/tick-trader-percore-workspace/DOCS/CLAUDE_INTEGRATION.md	28	## New per-core override field (v4.7.24+)	False	per-core	ship-tag-citation	LEAVE	HIGH
/home/caramel/code/tick-trader-percore-workspace/DOCS/CLAUDE_INVARIANTS.md	184	## Per-Core Data-Plane Single-Writer (v5.1.0+)	False	Per-Core	ship-tag-citation	LEAVE	HIGH
/home/caramel/code/tick-trader-percore-workspace/DOCS/CODE_MAP.md	491	- `TUI_PopulateTopology` — line 1870 — poll_interval[i]    — per-core resolved poll cadence	False	per-core	narrative-current-state	RENAME	MED
/home/caramel/code/tick-trader-percore-workspace/DOCS/CODE_MAP.md	555	- `ANSI_Section_PerNodeLatency` — line 1018 — per-core latency the moment they flip engine_mode=sharded.	False	per-core	narrative-current-state	RENAME	MED
/home/caramel/code/tick-trader-percore-workspace/DOCS/DESIGN_PHILOSOPHY.md	197	First canonical case: Class 27 (scalar cfg-mirror on subsystem state). Initial impulse was `FOREACH_SUBSYSTEM_CFG_CACHE` registry to mechanicalize per-core cache addition. Sharpening pushback: most in	False	per-core	historical-tense	LEAVE	MED
/home/caramel/code/tick-trader-percore-workspace/DOCS/DESIGN_PHILOSOPHY.md	1008	**Terminology-evolution note (codified `.D.1` 2026-05-28):** terminology evolved at `v5.15.5.F.4d.1.E.1` — `per-core`→`per-node`, `Core`→`Node`, drainer absorbed into per-node slow-path. **Pre-`.E.1` 	False	per-core	ship-tag-citation	LEAVE	HIGH
/home/caramel/code/tick-trader-percore-workspace/DOCS/DESIGN_PHILOSOPHY.md	1008	**Terminology-evolution note (codified `.D.1` 2026-05-28):** terminology evolved at `v5.15.5.F.4d.1.E.1` — `per-core`→`per-node`, `Core`→`Node`, drainer absorbed into per-node slow-path. **Pre-`.E.1` 	False	per-core	historical-tense	LEAVE	MED
/home/caramel/code/tick-trader-percore-workspace/DOCS/DESIGN_PHILOSOPHY.md	1008	**Terminology-evolution note (codified `.D.1` 2026-05-28):** terminology evolved at `v5.15.5.F.4d.1.E.1` — `per-core`→`per-node`, `Core`→`Node`, drainer absorbed into per-node slow-path. **Pre-`.E.1` 	False	per-core	historical-tense	LEAVE	MED
/home/caramel/code/tick-trader-percore-workspace/DOCS/EASY_ADDITIONS_INVARIANTS.md	58	| Per-core overrides | 1 | 1 | done v5.0.x | already X-macroized as `PER_CORE_OVERRIDE_FIELDS` |	False	Per-core	ship-tag-citation	LEAVE	HIGH
/home/caramel/code/tick-trader-percore-workspace/DOCS/LANDMINES.md	115	**Root cause:** the money repr change (`FPN_Binary<64>` binary → `<10,8>` decimal) changes `sizeof(FPN_Binary<F>)` + the raw byte layout of every money field. `ShardedSnapshotPersist.hpp` writes per-c	False	per-core	narrative-current-state	RENAME	MED
/home/caramel/code/tick-trader-percore-workspace/DOCS/LANDMINES.md	143	**Symptom:** after relocating `tools/` to the private workspace and symlinking it back into the engine (`engine/tools` → `../tick-trader-percore-workspace/tools`), `build.sh` ABORTS: `[per-core-cfg-CI	False	per-core	narrative-current-state	RENAME	MED
/home/caramel/code/tick-trader-percore-workspace/DOCS/LANDMINES.md	191	**Symptom:** a money value computed two ways — e.g. P&L gross as `round((exit−entry)×qty)` (1-mul) in one accounting path and `round(exit×qty)−round(entry×qty)` (2-mul) in another — reconciled fine un	False	per-core	narrative-current-state	RENAME	MED
/home/caramel/code/tick-trader-percore-workspace/DOCS/REPO_CLEANUP_GUIDE.md	45	### `legacy/single_core/` (at `.E.1`)	False	single_core	file-path-reference	LEAVE	HIGH
/home/caramel/code/tick-trader-percore-workspace/DOCS/STRATEGY_INTERFACE.md	5	with documented justification). Architectures (legacy single_core,	False	single_core	narrative-current-state	RENAME	MED
/home/caramel/code/tick-trader-percore-workspace/DOCS/STRATEGY_INTERFACE.md	233	| Stage | Legacy single_core (PortfolioController) | Sharded centralized | Sharded per_core_slow (default) | Backtest (ShardedBacktestDriver) |	False	single_core	narrative-current-state	RENAME	MED
/home/caramel/code/tick-trader-percore-workspace/DOCS/STRATEGY_INTERFACE.md	302	# Engine-wide events only (no per-core noise)	True	per-core	code-fence-cite	LEAVE	HIGH
/home/caramel/code/tick-trader-percore-workspace/DOCS/STRATEGY_REFACTOR_IDEAS.md	105	for per-core overrides — shipped in v5.0.x).	False	per-core	ship-tag-citation	LEAVE	HIGH
/home/caramel/code/tick-trader-percore-workspace/DOCS/v5.11-hft-suggestions.md	11	**Context:** The v5.11 Deferred Items (#5 Feature mask cfg per-core) proposes a `uint64_t` bitmap to enable/disable features per core, suggesting an `if (mask & 1)` check before calling each feature c	False	per-core	ship-tag-citation	LEAVE	HIGH
CLAUDE.md	85	Hot/slow/drainer latency table (hot p99 ≤500ns / slow ≤100μs, H8) · working-set memory budgets (L1d-resident hot path) · the producer→SPSC→per-core hot+slow thread model + sync primitives (SPSC rings 	False	per-core	claude-md-section-crossref	SISTER-COHORT-XREF	MED
CLAUDE.md	113	single_core LIVE is deprecated (warned at boot). Legacy backtest is	False	single_core	historical-tense	LEAVE	MED
CLAUDE.md	204	Doc system is institutional memory + type-tag driven + greppable. Top common queries below; full recipe catalog at `DESIGN_SPECS/meta-disciplines/doc-find-recipes.md` (queued via `/find` skill at `.C`	False	per-core	claude-md-section-crossref	SISTER-COHORT-XREF	MED
DOCS/ARCHITECTURE.md	27	│                fan_out to N per-core SPSC rings → GUI publish       │	True	per-core	code-fence-cite	LEAVE	HIGH
DOCS/ARCHITECTURE.md	35	│                PER-CORE CONSUMERS (N = 2..16; default 4)            │	True	PER-CORE	code-fence-cite	LEAVE	HIGH
DOCS/ARCHITECTURE.md	49	Sharded is production. Legacy single_core LIVE is deprecated (warned at boot).	False	single_core	historical-tense	LEAVE	MED
DOCS/ARCHITECTURE.md	85	[Per-core slow] ← post-fill events	True	Per-core	code-fence-cite	LEAVE	HIGH
DOCS/CLAUDE_INTEGRATION.md	28	## New per-core override field (v4.7.24+)	False	per-core	ship-tag-citation	LEAVE	HIGH
DOCS/CLAUDE_INVARIANTS.md	184	## Per-Core Data-Plane Single-Writer (v5.1.0+)	False	Per-Core	ship-tag-citation	LEAVE	HIGH
DOCS/CODE_MAP.md	491	- `TUI_PopulateTopology` — line 1870 — poll_interval[i]    — per-core resolved poll cadence	False	per-core	narrative-current-state	RENAME	MED
DOCS/CODE_MAP.md	555	- `ANSI_Section_PerNodeLatency` — line 1018 — per-core latency the moment they flip engine_mode=sharded.	False	per-core	narrative-current-state	RENAME	MED
DOCS/DESIGN_PHILOSOPHY.md	197	First canonical case: Class 27 (scalar cfg-mirror on subsystem state). Initial impulse was `FOREACH_SUBSYSTEM_CFG_CACHE` registry to mechanicalize per-core cache addition. Sharpening pushback: most in	False	per-core	historical-tense	LEAVE	MED
DOCS/DESIGN_PHILOSOPHY.md	1008	**Terminology-evolution note (codified `.D.1` 2026-05-28):** terminology evolved at `v5.15.5.F.4d.1.E.1` — `per-core`→`per-node`, `Core`→`Node`, drainer absorbed into per-node slow-path. **Pre-`.E.1` 	False	per-core	ship-tag-citation	LEAVE	HIGH
DOCS/DESIGN_PHILOSOPHY.md	1008	**Terminology-evolution note (codified `.D.1` 2026-05-28):** terminology evolved at `v5.15.5.F.4d.1.E.1` — `per-core`→`per-node`, `Core`→`Node`, drainer absorbed into per-node slow-path. **Pre-`.E.1` 	False	per-core	historical-tense	LEAVE	MED
DOCS/DESIGN_PHILOSOPHY.md	1008	**Terminology-evolution note (codified `.D.1` 2026-05-28):** terminology evolved at `v5.15.5.F.4d.1.E.1` — `per-core`→`per-node`, `Core`→`Node`, drainer absorbed into per-node slow-path. **Pre-`.E.1` 	False	per-core	historical-tense	LEAVE	MED
DOCS/EASY_ADDITIONS_INVARIANTS.md	58	| Per-core overrides | 1 | 1 | done v5.0.x | already X-macroized as `PER_CORE_OVERRIDE_FIELDS` |	False	Per-core	ship-tag-citation	LEAVE	HIGH
DOCS/REPO_CLEANUP_GUIDE.md	45	### `legacy/single_core/` (at `.E.1`)	False	single_core	file-path-reference	LEAVE	HIGH
DOCS/STRATEGY_INTERFACE.md	5	with documented justification). Architectures (legacy single_core,	False	single_core	narrative-current-state	RENAME	MED
DOCS/STRATEGY_INTERFACE.md	233	| Stage | Legacy single_core (PortfolioController) | Sharded centralized | Sharded per_core_slow (default) | Backtest (ShardedBacktestDriver) |	False	single_core	narrative-current-state	RENAME	MED
DOCS/STRATEGY_INTERFACE.md	302	# Engine-wide events only (no per-core noise)	True	per-core	code-fence-cite	LEAVE	HIGH
DOCS/v5.11-hft-suggestions.md	11	**Context:** The v5.11 Deferred Items (#5 Feature mask cfg per-core) proposes a `uint64_t` bitmap to enable/disable features per core, suggesting an `if (mask & 1)` check before calling each feature c	False	per-core	ship-tag-citation	LEAVE	HIGH
